"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","degree.layout","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"4.149700598802395","0.025501054665045545","0.24098124098124096","0.3333333333333333","4","4","10","false","MEFV","9.25","0","4","0","0.8630564957042436","false","0","MEFV","1522","0.3333333333333333"
"3.6526946107784433","0.12485599207494222","0.27377049180327867","0.16666666666666666","16","16","10","false","TLR2","8.0","0","16","0","0.8846654517052851","false","0","TLR2","10030","0.14858490566037735"
"3.62874251497006","0.016367686256935337","0.2755775577557756","0.43636363636363634","11","11","9","false","IL1A","10.909090909090908","0","11","0","0.8857068471752148","false","0","IL1A","2070","0.24793388429752067"
"3.2095808383233533","0.2441710908367304","0.31156716417910446","0.21739130434782608","23","23","9","false","IL1B","8.26086956521739","0","23","0","0.9039312678989846","false","0","IL1B","16550","0.12084398976982097"
"4.826347305389222","0.0022260126906256325","0.20719602977667492","0.5","5","5","11","false","IFI16","8.4","0","5","0","0.8336370736787295","false","0","IFI16","250","0.49411764705882355"
"3.9760479041916166","0.12430582153206866","0.25150602409638556","0.34615384615384615","13","13","10","false","DDX58","8.23076923076923","0","13","0","0.8706066128612341","false","0","DDX58","7856","0.19597069597069597"
"3.287425149700599","0.1387507330020629","0.30418943533697634","0.21904761904761905","21","21","9","false","IL6","8.285714285714286","0","21","0","0.900546732621713","false","0","IL6","13540","0.1365079365079365"
"3.7065868263473054","0.042237249159549135","0.26978998384491115","0.45454545454545453","12","12","10","false","CCL5","11.416666666666666","0","12","0","0.8823223118979433","false","0","CCL5","2624","0.23129251700680273"
"4.065868263473054","5.516355563249727E-4","0.24594992636229748","0.8333333333333334","4","4","10","false","CX3CL1","15.5","0","4","0","0.8667013798489976","false","0","CX3CL1","112","0.5"
"3.8323353293413174","0.0015794338408146936","0.2609375","0.8095238095238095","7","7","10","false","IL7","14.285714285714286","0","7","0","0.8768549856808122","false","0","IL7","298","0.37593984962406013"
"3.532934131736527","0.03368070307689675","0.2830508474576271","0.3333333333333333","12","12","9","false","ICAM1","10.083333333333334","0","12","0","0.8898724290549336","false","0","ICAM1","3864","0.21453900709219859"
"4.059880239520958","6.418166399408733E-4","0.2463126843657817","0.8","5","5","10","false","CXCL5","13.2","0","5","0","0.8669617287164801","false","0","CXCL5","122","0.4258064516129032"
"3.7245508982035926","0.03211369749137585","0.26848874598070743","0.4393939393939394","12","12","10","false","CSF2","11.166666666666666","0","12","0","0.881541265295496","false","0","CSF2","3682","0.2309027777777778"
"3.305389221556886","0.2093035870331848","0.302536231884058","0.275","16","16","9","false","CD8A","9.5625","0","16","0","0.8997656860192658","false","0","CD8A","13980","0.1557377049180328"
"4.0119760479041915","0.011590043636793508","0.2492537313432836","0.47619047619047616","7","7","10","false","CD274","9.428571428571429","0","7","0","0.8690445196563396","false","0","CD274","1400","0.3142857142857143"
"4.263473053892215","0.0020995161280854945","0.23455056179775283","0.7","5","5","10","false","LAG3","7.0","0","5","0","0.8581098672220776","false","0","LAG3","350","0.3888888888888889"
"4.982035928143713","0.0","0.20072115384615383","1.0","3","3","11","false","LGALS9","6.0","0","3","0","0.8268680031241864","false","0","LGALS9","0","0.6666666666666666"
"4.25748502994012","0.014135684754687685","0.2348804500703235","0.4","6","6","10","false","TNFRSF9","5.666666666666667","0","6","0","0.85837021608956","false","0","TNFRSF9","1042","0.3235294117647059"
"4.281437125748503","0.0","0.23356643356643358","1.0","3","3","10","false","PDCD1LG2","9.333333333333334","0","3","0","0.8573288206196302","false","0","PDCD1LG2","0","0.5490196078431373"
"4.281437125748503","0.0","0.23356643356643358","1.0","2","2","10","false","TNFSF4","11.0","0","2","0","0.8573288206196302","false","0","TNFSF4","0","0.6111111111111112"
"4.017964071856287","0.02380780607459779","0.24888226527570792","0.6","5","5","10","false","IL7R","11.6","0","5","0","0.8687841707888571","false","0","IL7R","2188","0.3931034482758621"
"3.874251497005988","0.0026379219222448427","0.2581143740340031","0.7","5","5","10","false","SELE","15.0","0","5","0","0.8750325436084353","false","0","SELE","352","0.39473684210526316"
"3.502994011976048","0.2577522363313052","0.28547008547008546","0.03636363636363636","11","11","9","false","FYN","4.2727272727272725","0","11","0","0.8911741733923456","false","0","FYN","11874","0.11019283746556474"
"3.6347305389221556","0.06678223927982405","0.2751235584843493","0.2","6","6","8","false","ITGAL","8.333333333333334","0","6","0","0.8854464983077324","false","0","ITGAL","6532","0.24019607843137256"
"4.81437125748503","0.025392588317341216","0.20771144278606965","0.0","4","4","10","false","CDH2","2.75","0","4","0","0.8341577714136944","false","0","CDH2","1230","0.25"
"5.077844311377246","2.1643460067816172E-4","0.19693396226415094","0.0","2","2","10","false","ZEB2","3.0","0","2","0","0.8227024212444676","false","0","ZEB2","6","0.5"
"3.8622754491017965","0.04355216963975346","0.2589147286821705","0.47619047619047616","7","7","9","false","FGFR4","6.714285714285714","0","7","0","0.8755532413434001","false","0","FGFR4","2884","0.27380952380952384"
"5.808383233532934","0.0","0.17216494845360825","0.0","1","1","11","false","CTNNA2","4.0","0","1","0","0.7909398594116115","false","0","CTNNA2","0","0.0"
"5.808383233532934","0.0","0.17216494845360825","0.0","1","1","11","false","GJA1","4.0","0","1","0","0.7909398594116115","false","0","GJA1","0","0.0"
"8.74251497005988","0.0","0.11438356164383563","0.0","1","1","13","false","CHAC1","3.0","0","1","0","0.6633689143452226","false","0","CHAC1","0","0.0"
"7.748502994011976","0.02387995094149051","0.12905718701700156","0.0","3","3","12","false","GPX2","2.6666666666666665","0","3","0","0.7065868263473054","false","0","GPX2","1234","0.3333333333333333"
"6.149700598802395","0.03563956424500397","0.16260954235637778","0.0","3","3","12","false","CHGA","2.6666666666666665","0","3","0","0.7760999739651132","false","0","CHGA","1474","0.3333333333333333"
"7.1437125748503","0.0","0.1399832355406538","0.0","1","1","13","false","VIP","3.0","0","1","0","0.7328820619630305","false","0","VIP","0","0.0"
"7.131736526946108","0.011976047904191616","0.14021830394626364","0.0","2","2","13","false","SCG5","2.0","0","2","0","0.7334027596979954","false","0","SCG5","494","0.5"
"5.191616766467066","0.13700310222927636","0.19261822376009227","0.1","5","5","11","false","SYP","2.8","0","5","0","0.8177557927623016","false","0","SYP","5742","0.24444444444444444"
"9.70059880239521","0.0","0.10308641975308643","0.0","1","1","14","false","CLDN10","3.0","0","1","0","0.6217130955480343","false","0","CLDN10","0","0.0"
"8.706586826347305","0.02387995094149051","0.11485557083906466","0.0","3","3","13","false","CLDN16","1.3333333333333333","0","3","0","0.6649310075501171","false","0","CLDN16","1234","0.3333333333333333"
"9.70059880239521","0.0","0.10308641975308643","0.0","1","1","14","false","TRPM6","3.0","0","1","0","0.6217130955480343","false","0","TRPM6","0","0.0"
"7.736526946107785","0.035495274511218526","0.12925696594427244","0.0","2","2","12","false","FXYD2","4.5","0","2","0","0.7071075240822703","false","0","FXYD2","1842","0.5"
"4.311377245508982","0.017406105446016125","0.23194444444444443","0.4","5","5","8","false","COL11A1","6.8","0","5","0","0.8560270762822182","false","0","COL11A1","2862","0.34"
"5.245508982035928","0.010908829605171866","0.1906392694063927","0.3333333333333333","3","3","9","false","TLL1","4.333333333333333","0","3","0","0.8154126529549596","false","0","TLL1","1386","0.5"
"4.952095808383233","0.026286856735597778","0.20193470374848851","0.19047619047619047","7","7","9","false","PLOD2","3.7142857142857144","0","7","0","0.8281697474615985","false","0","PLOD2","4248","0.2857142857142857"
"4.131736526946108","0.016053364622074278","0.24202898550724636","0.3333333333333333","6","6","8","false","ITGA2","6.5","0","6","0","0.8638375423066911","false","0","ITGA2","2310","0.29545454545454547"
"4.293413173652695","0.03466892280938539","0.2329149232914923","0.4","6","6","8","false","COL5A1","6.333333333333333","0","6","0","0.8568081228846655","false","0","COL5A1","4010","0.2878787878787879"
"3.431137724550898","0.2921203969895635","0.2914485165794066","0.13636363636363635","12","12","7","false","ITGB3","5.666666666666667","0","12","0","0.8942983598021349","false","0","ITGB3","22716","0.1463963963963964"
"5.18562874251497","0.01336523559487271","0.1928406466512702","0.16666666666666666","4","4","9","false","COL12A1","4.5","0","4","0","0.8180161416297839","false","0","COL12A1","1082","0.3333333333333333"
"6.179640718562874","0.0","0.1618217054263566","0.0","1","1","10","false","COL9A3","4.0","0","1","0","0.7747982296277012","false","0","COL9A3","0","0.0"
"4.982035928143713","0.017462974156505096","0.20072115384615383","0.0","4","4","10","false","MMP12","3.5","0","4","0","0.8268680031241864","false","0","MMP12","1356","0.2777777777777778"
"5.0119760479041915","0.0","0.1995221027479092","1.0","2","2","9","false","COL15A1","7.0","0","2","0","0.8255662587867743","false","0","COL15A1","0","0.6363636363636364"
"4.053892215568863","0.04964839982074268","0.2466765140324963","0.23809523809523808","7","7","8","false","COL4A1","6.714285714285714","0","7","0","0.8672220775839625","false","0","COL4A1","5520","0.23469387755102042"
"5.946107784431137","0.0","0.16817724068479356","0.0","1","1","10","false","COL22A1","7.0","0","1","0","0.7849518354595157","false","0","COL22A1","0","0.0"
"4.119760479041916","0.03402487582024","0.2427325581395349","0.0","4","4","9","false","NID1","5.25","0","4","0","0.8643582400416558","false","0","NID1","3016","0.30357142857142855"
"3.413173652694611","0.1650074371333781","0.2929824561403509","0.2","10","10","8","false","PDGFB","7.1","0","10","0","0.8950794064045822","false","0","PDGFB","9198","0.16046511627906976"
"5.946107784431137","0.0","0.16817724068479356","0.0","1","1","10","false","COL8A2","7.0","0","1","0","0.7849518354595157","false","0","COL8A2","0","0.0"
"4.263473053892215","0.0","0.23455056179775283","1.0","2","2","10","false","EPO","16.5","0","2","0","0.8581098672220776","false","0","EPO","0","0.75"
"4.706586826347305","0.011976047904191616","0.21246819338422393","0.0","2","2","11","false","INPP5D","6.5","0","2","0","0.838844051028378","false","0","INPP5D","1278","0.5"
"5.263473053892215","0.0","0.18998862343572243","0.0","1","1","11","false","CTF1","2.0","0","1","0","0.8146316063525123","false","0","CTF1","0","0.0"
"4.269461077844311","0.011976047904191617","0.23422159887798039","0.0","2","2","10","false","IL11","11.0","0","2","0","0.8578495183545951","false","0","IL11","634","0.5"
"4.089820359281437","5.516355563249727E-4","0.2445095168374817","0.8333333333333334","4","4","10","false","CXCL6","13.75","0","4","0","0.865659984379068","false","0","CXCL6","112","0.4583333333333333"
"5.07185628742515","0.15453430488420747","0.19716646989374262","0.0","2","2","9","false","HTR7","2.5","0","2","0","0.8229627701119501","false","0","HTR7","9376","0.5"
"4.485029940119761","0.0","0.22296395193591453","1.0","2","2","10","false","UNC5B","7.0","0","2","0","0.8484769591252279","false","0","UNC5B","0","0.5833333333333334"
"4.9640718562874255","0.0","0.20144752714113387","1.0","2","2","11","false","RNF125","11.5","0","2","0","0.8276490497266337","false","0","RNF125","0","0.8846153846153846"
"4.844311377245509","0.0017952047711805304","0.20642768850432633","0.5111111111111111","10","10","11","false","IFIH1","6.4","0","10","0","0.8328560270762821","false","0","IFIH1","162","0.3764705882352941"
"4.958083832335329","0.0","0.20169082125603865","1.0","3","3","11","false","DTX3L","9.333333333333334","0","3","0","0.827909398594116","false","0","DTX3L","0","0.717948717948718"
"4.880239520958084","0.011976047904191616","0.20490797546012268","0.7142857142857143","7","7","11","false","SAMD9L","7.571428571428571","0","7","0","0.8312939338713876","false","0","SAMD9L","694","0.49523809523809526"
"4.904191616766467","1.9238631171392153E-4","0.2039072039072039","0.8","5","5","11","false","PARP9","8.4","0","5","0","0.830252538401458","false","0","PARP9","18","0.6"
"4.880239520958084","0.011976047904191616","0.20490797546012268","0.7142857142857143","7","7","11","false","GBP1","7.571428571428571","0","7","0","0.8312939338713876","false","0","GBP1","694","0.49523809523809526"
"4.8562874251497","7.130317677897218E-4","0.2059186189889026","0.7142857142857143","8","8","11","false","IFI44","7.625","0","8","0","0.8323353293413173","false","0","IFI44","86","0.4485294117647059"
"4.826347305389222","0.011869385374183009","0.20719602977667492","0.6428571428571429","8","8","11","false","MX1","7.375","0","8","0","0.8336370736787295","false","0","MX1","788","0.4264705882352941"
"4.88622754491018","0.0","0.20465686274509803","1.0","6","6","11","false","DDX60","8.833333333333334","0","6","0","0.8310335850039052","false","0","DDX60","0","0.5520833333333334"
"5.700598802395209","0.0","0.1754201680672269","0.0","1","1","12","false","DOK3","2.0","0","1","0","0.7956261390262952","false","0","DOK3","0","0.0"
"5.610778443113772","0.0","0.17822838847385272","0.0","1","1","12","false","DUOX2","4.0","0","1","0","0.7995313720385316","false","0","DUOX2","0","0.0"
"4.616766467065868","0.02387995094149051","0.21660181582360571","0.16666666666666666","4","4","11","false","NCF2","5.0","0","4","0","0.8427492840406144","false","0","NCF2","1850","0.28125"
"5.946107784431137","0.0016076661556785655","0.16817724068479356","0.0","2","2","11","false","ELN","3.0","0","2","0","0.7849518354595157","false","0","ELN","180","0.5"
"6.179640718562874","6.847375904442494E-4","0.1618217054263566","0.0","2","2","10","false","LOXL2","2.5","0","2","0","0.7747982296277012","false","0","LOXL2","112","0.5"
"4.497005988023952","0.0","0.22237017310252996","0.0","1","1","10","false","EPHB2","11.0","0","1","0","0.847956261390263","false","0","EPHB2","0","0.0"
"4.497005988023952","0.0","0.22237017310252996","0.0","1","1","10","false","EPHB3","11.0","0","1","0","0.847956261390263","false","0","EPHB3","0","0.0"
"5.874251497005988","0.0","0.17023445463812437","0.0","1","1","12","false","EPSTI1","7.0","0","1","0","0.7880760218693049","false","0","EPSTI1","0","0.0"
"5.389221556886228","0.0","0.18555555555555556","0.0","1","1","10","false","EREG","2.0","0","1","0","0.8091642801353814","false","0","EREG","0","0.0"
"4.395209580838324","0.011976047904191616","0.22752043596730245","0.0","2","2","9","false","TGFA","5.5","0","2","0","0.8523821921374642","false","0","TGFA","496","0.5"
"4.916167664670659","0.0033088683835383213","0.20341047503045068","0.0","2","2","10","false","ETS1","4.0","0","2","0","0.8297318406664931","false","0","ETS1","302","0.6"
"4.065868263473054","0.08108326354484638","0.24594992636229748","0.1","5","5","9","false","RUNX2","4.4","0","5","0","0.8667013798489976","false","0","RUNX2","3790","0.2375"
"5.407185628742515","0.006553158742755453","0.1849390919158361","0.0","3","3","11","false","IRF4","4.333333333333333","0","3","0","0.8083832335329342","false","0","IRF4","330","0.37037037037037035"
"4.832335329341317","0.0","0.20693928128872366","1.0","3","3","10","false","FGF19","7.333333333333333","0","3","0","0.833376724811247","false","0","FGF19","0","0.8148148148148148"
"3.874251497005988","0.022604737265476006","0.2581143740340031","0.39285714285714285","8","8","9","false","FGFR2","5.75","0","8","0","0.8750325436084353","false","0","FGFR2","2204","0.26785714285714285"
"3.8802395209580838","0.010628689361284423","0.25771604938271603","0.5238095238095238","7","7","9","false","FGFR3","6.571428571428571","0","7","0","0.8747721947409528","false","0","FGFR3","1570","0.2987012987012987"
"3.1736526946107784","0.2985898944346482","0.3150943396226415","0.18181818181818182","12","12","8","false","FGF2","9.416666666666666","0","12","0","0.9054933611038791","false","0","FGF2","20480","0.1527777777777778"
"3.6347305389221556","0.043627017660315584","0.2751235584843493","0.3","5","5","9","false","MMP1","12.2","0","5","0","0.8854464983077324","false","0","MMP1","3378","0.295"
"4.137724550898204","0.010246975927662747","0.24167872648335745","0.0","2","2","9","false","SOX2","7.0","0","2","0","0.8635771934392085","false","0","SOX2","474","0.5"
"4.11377245508982","0.017314768054252937","0.24308588064046582","0.0","2","2","9","false","PTX3","8.0","0","2","0","0.8646185889091383","false","0","PTX3","704","0.5"
"4.832335329341317","0.0","0.20693928128872366","1.0","3","3","10","false","FGF22","7.333333333333333","0","3","0","0.833376724811247","false","0","FGF22","0","0.8148148148148148"
"4.317365269461078","0.004564615097765662","0.23162274618585296","0.3333333333333333","3","3","10","false","PIK3R3","8.666666666666666","0","3","0","0.8557667274147357","false","0","PIK3R3","434","0.49019607843137253"
"4.868263473053892","0.0","0.20541205412054123","0.0","1","1","10","false","POLR2L","8.0","0","1","0","0.8318146316063525","false","0","POLR2L","0","0.0"
"4.6467065868263475","0.0","0.2152061855670103","0.0","1","1","11","false","FSTL1","16.0","0","1","0","0.8414475397032023","false","0","FSTL1","0","0.0"
"3.754491017964072","0.006676774705544216","0.266347687400319","0.3333333333333333","4","4","9","false","S1PR1","8.75","0","4","0","0.8802395209580839","false","0","S1PR1","514","0.2916666666666667"
"4.473053892215569","0.02380780607459779","0.22356091030789824","0.0","2","2","10","false","SKAP1","6.5","0","2","0","0.8489976568601927","false","0","SKAP1","984","0.5"
"4.341317365269461","0.1444340235192266","0.2303448275862069","0.0","2","2","10","false","MAP2","8.0","0","2","0","0.854725331944806","false","0","MAP2","6110","0.5"
"4.18562874251497","0.015871870716398527","0.23891273247496425","0.0","3","3","9","false","VLDLR","6.0","0","3","0","0.861494402499349","false","0","VLDLR","982","0.3333333333333333"
"5.874251497005988","0.0","0.17023445463812437","0.0","1","1","12","false","GBP3","7.0","0","1","0","0.7880760218693049","false","0","GBP3","0","0.0"
"8.74251497005988","0.0","0.11438356164383563","0.0","1","1","13","false","SOD2","3.0","0","1","0","0.6633689143452226","false","0","SOD2","0","0.0"
"4.407185628742515","0.0","0.2269021739130435","0.0","1","1","9","false","GRB10","10.0","0","1","0","0.8518614944024994","false","0","GRB10","0","0.0"
"1.5555555555555556","0.020833333333333332","0.6428571428571428","0.8333333333333334","4","4","2","false","H2AFX","6.25","0","4","0","0.9206349206349207","false","0","H2AFX","6","0.6944444444444444"
"1.3333333333333333","0.08564814814814814","0.75","0.6666666666666666","6","6","2","false","HIST1H2BL","5.333333333333333","0","6","0","0.9523809523809524","false","0","HIST1H2BL","18","0.5925925925925926"
"1.5555555555555556","0.04398148148148147","0.6428571428571428","0.6666666666666666","6","6","3","false","HIST1H3F","5.0","0","6","0","0.9206349206349207","false","0","HIST1H3F","10","0.7142857142857143"
"1.2222222222222223","0.14814814814814814","0.8181818181818181","0.6190476190476191","7","7","2","false","HIST1H2BO","5.0","0","7","0","0.9682539682539683","false","0","HIST1H2BO","28","0.5555555555555556"
"5.311377245508982","0.0","0.18827508455467867","0.0","1","1","11","false","HAS2","4.0","0","1","0","0.8125488154126529","false","0","HAS2","0","0.0"
"1.7777777777777777","0.006944444444444444","0.5625","0.8333333333333334","4","4","3","false","HIST1H2AM","5.5","0","4","0","0.888888888888889","false","0","HIST1H2AM","2","0.7857142857142857"
"1.4444444444444444","0.06944444444444445","0.6923076923076923","0.7","5","5","2","false","HIST2H2AC","5.8","0","5","0","0.9365079365079365","false","0","HIST2H2AC","14","0.6444444444444445"
"1.7777777777777777","0.006944444444444444","0.5625","0.8333333333333334","4","4","3","false","HIST1H2BI","5.75","0","4","0","0.888888888888889","false","0","HIST1H2BI","2","0.8214285714285714"
"4.640718562874252","0.0","0.21548387096774194","1.0","2","2","11","false","HSPA1A","9.0","0","2","0","0.8417078885706847","false","0","HSPA1A","0","0.5625"
"4.640718562874252","0.0","0.21548387096774194","1.0","2","2","11","false","HSPA1B","9.0","0","2","0","0.8417078885706847","false","0","HSPA1B","0","0.5625"
"4.245508982035928","0.16449029651540292","0.23554301833568406","0.0","2","2","8","false","SLC6A4","7.0","0","2","0","0.8588909138245249","false","0","SLC6A4","9928","0.5"
"4.3053892215568865","3.692957206644949E-4","0.23226703755215575","0.6666666666666666","3","3","9","false","THBD","7.666666666666667","0","3","0","0.8562874251497006","false","0","THBD","92","0.5111111111111111"
"4.269461077844311","0.0","0.23422159887798039","1.0","2","2","10","false","TNFRSF1B","8.0","0","2","0","0.8578495183545951","false","0","TNFRSF1B","0","0.5714285714285714"
"4.131736526946108","3.091922866830882E-4","0.24202898550724636","0.8","5","5","10","false","IRAK2","11.8","0","5","0","0.8638375423066911","false","0","IRAK2","36","0.4068965517241379"
"4.131736526946108","3.091922866830882E-4","0.24202898550724636","0.8","5","5","10","false","IRAK3","11.8","0","5","0","0.8638375423066911","false","0","IRAK3","36","0.4068965517241379"
"4.18562874251497","0.0","0.23891273247496425","1.0","4","4","10","false","IL1RAP","11.0","0","4","0","0.861494402499349","false","0","IL1RAP","0","0.4782608695652174"
"4.149700598802395","0.0","0.24098124098124096","1.0","2","2","10","false","TREM1","19.5","0","2","0","0.8630564957042436","false","0","TREM1","0","0.6724137931034483"
"4.191616766467066","0.011976047904191616","0.23857142857142857","0.0","2","2","10","false","TNFAIP3","12.0","0","2","0","0.8612340536318668","false","0","TNFAIP3","470","0.5"
"5.994011976047904","0.0","0.16683316683316682","0.0","1","1","12","false","IL20RB","2.0","0","1","0","0.7828690445196563","false","0","IL20RB","0","0.0"
"5.0","0.011976047904191616","0.2","0.0","2","2","11","false","IL24","3.0","0","2","0","0.8260869565217391","false","0","IL24","1096","0.5"
"4.281437125748503","0.0","0.23356643356643358","0.0","1","1","10","false","PTPRE","21.0","0","1","0","0.8573288206196302","false","0","PTPRE","0","0.0"
"5.179640718562874","0.0","0.19306358381502892","0.0","1","1","10","false","INHBE","3.0","0","1","0","0.8182764904972665","false","0","INHBE","0","0.0"
"4.892215568862276","0.006855991005763748","0.204406364749082","0.3333333333333333","3","3","10","false","MAF","4.0","0","3","0","0.8307732361364227","false","0","MAF","454","0.4583333333333333"
"4.616766467065868","0.011976047904191616","0.21660181582360571","0.0","2","2","9","false","RGS14","3.5","0","2","0","0.8427492840406144","false","0","RGS14","656","0.5"
"4.2395209580838324","0.0","0.23587570621468926","1.0","2","2","8","false","VAV3","9.0","0","2","0","0.8591512626920073","false","0","VAV3","0","0.6"
"4.425149700598802","0.0","0.2259810554803789","0.0","1","1","8","false","WISP1","12.0","0","1","0","0.8510804478000521","false","0","WISP1","0","0.0"
"7.107784431137724","0.011976047904191616","0.14069081718618365","0.0","2","2","13","false","KIF1A","3.0","0","2","0","0.734444155167925","false","0","KIF1A","494","0.5"
"6.125748502994012","0.04739917754851742","0.16324535679374388","0.1","5","5","12","false","RAB3A","2.4","0","5","0","0.7771413694350429","false","0","RAB3A","1962","0.2571428571428571"
"8.10179640718563","0.0","0.12342941611234293","0.0","1","1","14","false","KIF5A","2.0","0","1","0","0.6912262431658422","false","0","KIF5A","0","0.0"
"6.18562874251497","0.0","0.1616650532429816","0.0","1","1","12","false","KRT20","5.0","0","1","0","0.7745378807602187","false","0","KRT20","0","0.0"
